범주,범주코드,대표전용면적_m2,적용면적범위,파일명,파일경로,검색어,검색제목,원본문서URL,원본이미지URL,최종이미지URL,출처도메인,가로,세로,가로세로비,원본파일크기,이미지해시,검색점수,검토상태
전용59,59,59,54㎡ 이상 66㎡ 미만,floorplan_59_04.jpg,아파트_공통_이미지\평면도\전용59\floorplan_59_04.jpg,대한민국 아파트 전용 59㎡ 평면도,군포송정 숲속반디채 아파트 10년 공공임대주택 전용면적 51㎡·59㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2023/07/10-5159.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEglmBSpb1dJt1_mt6bnMpySvIIXK1Ge1uSriNLtON2TUIlUTxFsrTmlnWtJ8PeP142-47L4-7Oo-x94BJFZGRdQgPQHa4dJx_Do7kvqzRlyO-izvCuNBsHIzoF5UZ1Z_dYb2_YMeKPGByo239suWMpa-1omcslZonS5bVxOasyiWyrzs2LPycH7TMxOf0A/s16000/GPSJA2BL59B.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEglmBSpb1dJt1_mt6bnMpySvIIXK1Ge1uSriNLtON2TUIlUTxFsrTmlnWtJ8PeP142-47L4-7Oo-x94BJFZGRdQgPQHa4dJx_Do7kvqzRlyO-izvCuNBsHIzoF5UZ1Z_dYb2_YMeKPGByo239suWMpa-1omcslZonS5bVxOasyiWyrzs2LPycH7TMxOf0A/s16000/GPSJA2BL59B.png,minorcastle.blogspot.com,5477,3293,1.663,1806107,01ff3fef07c71fc1ff81878083c083e083f183ff83ffd7ffffffffffff88fffe,30,검토필요
전용59,59,59,54㎡ 이상 66㎡ 미만,floorplan_59_05.jpg,아파트_공통_이미지\평면도\전용59\floorplan_59_05.jpg,대한민국 아파트 전용 59㎡ 평면도,인천서창2지구 2블록 10년 공공임대주택 서창2단지 더포레스트 아파트 전용면적 59㎡형 평면도 - dyurwitcherry's ...,https://minorcastle.blogspot.com/2023/07/2-2-10-2-59.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgjRRnLaovQX3xVokgZVEot8velPk6fGvwZCtL-r_5oKpWyGHXI3_GY1_ARPAE_YDXHKow3Y3XPfqvBhsiAwdNjpikRtkxleb0O1TQI8fsf5Hw5RiWbTIDl1zUeFLIgvdu7n0VAnI5AaOPww2UwmcpU0-qfMAZLwHAZvHSXt2T_wXED46cyKrlmgSRKUi8/s4790/ICSC23BL59A.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgjRRnLaovQX3xVokgZVEot8velPk6fGvwZCtL-r_5oKpWyGHXI3_GY1_ARPAE_YDXHKow3Y3XPfqvBhsiAwdNjpikRtkxleb0O1TQI8fsf5Hw5RiWbTIDl1zUeFLIgvdu7n0VAnI5AaOPww2UwmcpU0-qfMAZLwHAZvHSXt2T_wXED46cyKrlmgSRKUi8/s4790/ICSC23BL59A.png,minorcastle.blogspot.com,4790,2857,1.677,4561850,1fbb1fe31fc01f801f8811c111e101fb0dff01ff13ff1fff3fff7f801f803f80,30,검토필요
전용59,59,59,54㎡ 이상 66㎡ 미만,floorplan_59_06.jpg,아파트_공통_이미지\평면도\전용59\floorplan_59_06.jpg,대한민국 아파트 전용 59㎡ 평면도,의정부 고산지구 S4블록 10년 공공임대주택 전용면적 59㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2018/02/s4-10-59.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg_A0Ap6Z9ck8J82rt56wMUh108eDyArboh6cozf6HedZprViQZSU3zHZwUHqlm_9xkg_CUn_rLqL_e1yLEOpOj2oNozPKG4XerOnci5VwfiqBdk0SRbu3ohKtnAVejPA0iH6zqOcTb3zo/s1600/LH_S4_59Ab.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg_A0Ap6Z9ck8J82rt56wMUh108eDyArboh6cozf6HedZprViQZSU3zHZwUHqlm_9xkg_CUn_rLqL_e1yLEOpOj2oNozPKG4XerOnci5VwfiqBdk0SRbu3ohKtnAVejPA0iH6zqOcTb3zo/s1600/LH_S4_59Ab.png,minorcastle.blogspot.com,1600,857,1.867,542929,01ff01f701c301c11f80ff80ff80e781c3e183f983ff83ff83ffd7ffffffffff,30,검토필요
전용59,59,59,54㎡ 이상 66㎡ 미만,floorplan_59_07.jpg,아파트_공통_이미지\평면도\전용59\floorplan_59_07.jpg,대한민국 아파트 전용 59㎡ 평면도,의정부 고산지구 S4블록 10년 공공임대주택 전용면적 59㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2018/02/s4-10-59.html,https://4.bp.blogspot.com/-Pdn5Bk-La0Q/WovLqWgrAKI/AAAAAAAAAo8/5SvJDAl7PcARlJuSHNxJ9hNyvp3QEYnVgCLcBGAs/s1600/LH_S4_59C.png,https://4.bp.blogspot.com/-Pdn5Bk-La0Q/WovLqWgrAKI/AAAAAAAAAo8/5SvJDAl7PcARlJuSHNxJ9hNyvp3QEYnVgCLcBGAs/s1600/LH_S4_59C.png,minorcastle.blogspot.com,1600,855,1.871,596670,01ff01bf018101c01f80ff80ff80e3c0c3f183f983ff83ff83ff5fff7fffffff,30,검토필요
전용59,59,59,54㎡ 이상 66㎡ 미만,floorplan_59_08.jpg,아파트_공통_이미지\평면도\전용59\floorplan_59_08.jpg,대한민국 아파트 전용 59㎡ 평면도,의정부 고산지구 S5블록 10년공공임대 전용면적 59㎡·74㎡·84㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2018/02/s5-10-597484.html,https://2.bp.blogspot.com/-aUNTXEsUfYM/Wov0MUjZP0I/AAAAAAAAApc/FpDk4xV3VMQAxSrpgQ28nNSpvBpbRc-YgCLcBGAs/s1600/LH_S5_59A.png,https://2.bp.blogspot.com/-aUNTXEsUfYM/Wov0MUjZP0I/AAAAAAAAApc/FpDk4xV3VMQAxSrpgQ28nNSpvBpbRc-YgCLcBGAs/s1600/LH_S5_59A.png,minorcastle.blogspot.com,1600,857,1.867,519549,01f701e701c101811f81ff80ff80c78187c783df83ff83ff83ffd3ffffffffff,30,검토필요
전용59,59,59,54㎡ 이상 66㎡ 미만,floorplan_59_09.jpg,아파트_공통_이미지\평면도\전용59\floorplan_59_09.jpg,대한민국 아파트 전용 59㎡ 평면도,나주빛가람 B8블록 10년 공공임대주택 LH 빛가람 3단지 아파트 전용면적 59㎡형·74㎡형·84㎡형 평면도 ...,https://minorcastle.blogspot.com/2023/07/b8-10-lh-3-597484.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjhCMtJqiNrgNtFgPTUUoMGnVUtW_zrYiTN9TgMdwXebiZFDlA2OVPz_bdWsrL1pMcoMQ9zLKmwTHqPLrgWuuSbBlitctO0QfP7U3U-9GI9sxKd3nCsNLlrbzAyd2PtlaVXFS88XFHVh8hY-p8EjUXFu91YHMdaYeSlz6k80Q4f0fx99dmwP3QHmTZqMBg/s16000/NJVGRLH3APT59B.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjhCMtJqiNrgNtFgPTUUoMGnVUtW_zrYiTN9TgMdwXebiZFDlA2OVPz_bdWsrL1pMcoMQ9zLKmwTHqPLrgWuuSbBlitctO0QfP7U3U-9GI9sxKd3nCsNLlrbzAyd2PtlaVXFS88XFHVh8hY-p8EjUXFu91YHMdaYeSlz6k80Q4f0fx99dmwP3QHmTZqMBg/s16000/NJVGRLH3APT59B.png,minorcastle.blogspot.com,2523,2937,0.859,1305655,8fff0f9f0f0faf07ef03ff87efffffffefbffc1bf801f800fc01fe23ff1fffff,30,검토필요
전용59,59,59,54㎡ 이상 66㎡ 미만,floorplan_59_10.jpg,아파트_공통_이미지\평면도\전용59\floorplan_59_10.jpg,대한민국 아파트 전용 59㎡ 평면도,고양지축 B1블록 공공분양주택 전용면적 59㎡·84㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2022/08/b1-5984.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgjlCOZwvUhqRpGRvpHXkIpvG2SKOiazi9kmEG93gh3QwJuPpInL2MBM-YKX4M8PaLPMvl58dTvzsHERNvuPFxvn7IYMA4hHWwBkwQWg62ffYE90K5CE2DI9_Vuum_NLRsW6hANaiTRI7xJch1YpO1f8fDEhyOqRXMKiskG0NBNbbeVSGAz1cDwwR1F/s5305/GYKCB1BL59A.png,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgjlCOZwvUhqRpGRvpHXkIpvG2SKOiazi9kmEG93gh3QwJuPpInL2MBM-YKX4M8PaLPMvl58dTvzsHERNvuPFxvn7IYMA4hHWwBkwQWg62ffYE90K5CE2DI9_Vuum_NLRsW6hANaiTRI7xJch1YpO1f8fDEhyOqRXMKiskG0NBNbbeVSGAz1cDwwR1F/s5305/GYKCB1BL59A.png,minorcastle.blogspot.com,5305,3289,1.613,3505812,7fffffff7ff3ffe373c1c1c0c181c1834187c1cffffef9fef9fff9fff9ffffff,30,검토필요
전용74,74,74,66㎡ 이상 79㎡ 미만,floorplan_74_01.jpg,아파트_공통_이미지\평면도\전용74\floorplan_74_01.jpg,대한민국 아파트 전용 74㎡ 평면도,74 타입 (평면도) - 시흥유통상가 시장정비 (주),https://shlb.co.kr/products/제품2/,https://shlb.co.kr/wp-content/uploads/2024/09/74TYPE-3.png,https://shlb.co.kr/wp-content/uploads/2024/09/74TYPE-3.png,shlb.co.kr,1410,739,1.908,70548,1f1fc7ffc3ffe700c748d708c708c31ad300d300d300c38fc38fc3ffd3ffffff,33,검토필요
전용74,74,74,66㎡ 이상 79㎡ 미만,floorplan_74_02.jpg,아파트_공통_이미지\평면도\전용74\floorplan_74_02.jpg,대한민국 아파트 전용 74㎡ 평면도,74 타입 (평면도) - 시흥유통상가 시장정비 (주),https://shlb.co.kr/products/제품2/,https://shlb.co.kr/wp-content/uploads/2024/09/74TYPE-1.png,https://shlb.co.kr/wp-content/uploads/2024/09/74TYPE-1.png,shlb.co.kr,816,631,1.293,40026,ffff900198c4994499c498c187c48dfc888cc80c808cc88cd8edddffc1ffffff,31,검토필요
전용74,74,74,66㎡ 이상 79㎡ 미만,floorplan_74_03.jpg,아파트_공통_이미지\평면도\전용74\floorplan_74_03.jpg,대한민국 아파트 전용 74㎡ 평면도,의정부 민락2지구 B9블록 전용면적 74㎡·84㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2016/05/2-b9-7484.html,https://4.bp.blogspot.com/-dKU5D2_DQKM/VyhxzCTPOcI/AAAAAAAAAfI/x4gO7gvYLAcvU2aNBc8cv526fo9OfRHbACLcB/s1600/2_B-9BL_74B.png,https://4.bp.blogspot.com/-dKU5D2_DQKM/VyhxzCTPOcI/AAAAAAAAAfI/x4gO7gvYLAcvU2aNBc8cv526fo9OfRHbACLcB/s1600/2_B-9BL_74B.png,minorcastle.blogspot.com,1600,1089,1.469,710567,1ffdbfff1fff1fe91fc11f80038101c301df01ff13ff1fff1f8117b11fffffff,30,검토필요
전용74,74,74,66㎡ 이상 79㎡ 미만,floorplan_74_04.jpg,아파트_공통_이미지\평면도\전용74\floorplan_74_04.jpg,대한민국 아파트 전용 74㎡ 평면도,시흥배곧신도시 B5블록 10년 공공임대주택 전용면적 74㎡·84㎡형 평면도 - dyurwitcherry's it.ἄλφα,https://minorcastle.blogspot.com/2018/05/b5-10-7484.html,https://2.bp.blogspot.com/-3lLvVmKzowI/Wumsrr-5j5I/AAAAAAAACCc/XoWxmuNC2L0cCRupVncYAcpb5hJyhCxCQCLcBGAs/s1600/SBB5BL_74B.png,https://2.bp.blogspot.com/-3lLvVmKzowI/Wumsrr-5j5I/AAAAAAAACCc/XoWxmuNC2L0cCRupVncYAcpb5hJyhCxCQCLcBGAs/s1600/SBB5BL_74B.png,minorcastle.blogspot.com,1563,1051,1.487,706252,1fff1fc3138103000189018301c707cf1fff17df07df1fffbfffffffffffffff,30,검토필요
